run_id,conversation_id,user_id,target_type,target_id,run_status,manual_minutes_low,manual_minutes_base,manual_minutes_high,prompt_minutes,ai_wall_minutes,quality_score,quality_evidence,marginal_cost,fully_loaded_cost,potential_saved_minutes_base,potential_roi_base,actual_saved_minutes,actual_roi,break_even_quality_base,status,missing_evidence
run_685,conv_ekaterina_orlova_03,ekaterina_orlova,cluster,26958b837d7d885ae5340b2b030ae4661dd7ca82f69015388ac4cffe1531075b,completed,,,,3.0,16.15,,,0.0,447.61,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_690,conv_ekaterina_orlova_03,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,13.78,,,0.0,449.43,40.622,1.25964,,,0.622587,POTENTIALLY_EFFECTIVE,[]
run_695,conv_ekaterina_orlova_03,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,11.71,,,0.0,450.9,40.829,1.26375,,,0.620117,POTENTIALLY_EFFECTIVE,[]
run_700,conv_ekaterina_orlova_03,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,15.96,,,0.0,452.39,40.404,1.232808,,,0.628193,POTENTIALLY_EFFECTIVE,[]
run_705,conv_ekaterina_orlova_03,ekaterina_orlova,cluster,26958b837d7d885ae5340b2b030ae4661dd7ca82f69015388ac4cffe1531075b,completed,,,,3.0,11.29,,,0.0,454.16,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_710,conv_ekaterina_orlova_03,ekaterina_orlova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,15.44,,,0.0,455.99,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_686,conv_ekaterina_orlova_04,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,14.870000000000001,,,0.0,447.95,40.513,1.261022,,,0.623417,POTENTIALLY_EFFECTIVE,[]
run_691,conv_ekaterina_orlova_04,ekaterina_orlova,cluster,26958b837d7d885ae5340b2b030ae4661dd7ca82f69015388ac4cffe1531075b,completed,,,,3.0,12.24,,,0.0,449.43,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_696,conv_ekaterina_orlova_04,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,15.870000000000001,,,0.0,451.2,40.413,1.239195,,,0.62725,POTENTIALLY_EFFECTIVE,[]
run_701,conv_ekaterina_orlova_04,ekaterina_orlova,cluster,26958b837d7d885ae5340b2b030ae4661dd7ca82f69015388ac4cffe1531075b,completed,,,,3.0,15.22,,,0.0,453.28,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_706,conv_ekaterina_orlova_04,ekaterina_orlova,,,completed,,,,3.0,13.19,,,0.0,454.51,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_687,conv_ekaterina_orlova_05,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,16.18,,,0.0,446.77,40.382,1.259664,,,0.624813,POTENTIALLY_EFFECTIVE,[]
run_692,conv_ekaterina_orlova_05,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,12.31,,,0.0,448.05,40.769,1.274802,,,0.619217,POTENTIALLY_EFFECTIVE,[]
run_697,conv_ekaterina_orlova_05,ekaterina_orlova,cluster,745e04a976981c08d1bc807b07c1d98e7fd6d0442bcbcecdd276142ef7d94c95,completed,30.0,60.0,120.0,3.0,14.889999999999999,,,0.0,449.48,40.511,1.253215,,,0.62447,POTENTIALLY_EFFECTIVE,[]
run_702,conv_ekaterina_orlova_05,ekaterina_orlova,,,completed,,,,3.0,15.0,,,0.0,451.85,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_707,conv_ekaterina_orlova_05,ekaterina_orlova,cluster,3b720529fe577dee894a0088d85851ba19021a9bc72ea14028142fac3cf0ac3f,completed,,,,3.0,14.120000000000001,,,0.0,453.33,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_107,conv_elena_petrova_01,elena_petrova,,,completed,,,,3.0,3.2,,,0.0,25.35,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_123,conv_elena_petrova_01,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.47,,,0.0,25.3,36.1795,34.750494,,,0.360591,POTENTIALLY_EFFECTIVE,[]
run_139,conv_elena_petrova_01,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.45,,,0.0,25.35,36.1825,34.682939,,,0.360573,POTENTIALLY_EFFECTIVE,[]
run_155,conv_elena_petrova_01,elena_petrova,,,completed,,,,3.0,3.42,,,0.0,25.36,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_171,conv_elena_petrova_01,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,6.13,,,0.0,40.14,6.6935,3.168847,,,0.660807,POTENTIALLY_EFFECTIVE,[]
run_187,conv_elena_petrova_01,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,6.17,,,0.0,34.08,13.383,8.817342,,,0.519208,POTENTIALLY_EFFECTIVE,[]
run_108,conv_elena_petrova_02,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.42,,,0.0,25.65,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_124,conv_elena_petrova_02,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.09,,,0.0,25.6,36.2365,34.387207,,,0.359773,POTENTIALLY_EFFECTIVE,[]
run_140,conv_elena_petrova_02,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.29,,,0.0,25.65,36.2065,34.288986,,,0.360355,POTENTIALLY_EFFECTIVE,[]
run_156,conv_elena_petrova_02,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.46,,,0.0,25.66,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_172,conv_elena_petrova_02,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.819999999999999,,,0.0,38.71,6.759,3.365151,,,0.652627,POTENTIALLY_EFFECTIVE,[]
run_188,conv_elena_petrova_02,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,4.86,,,0.0,36.1,13.514,8.358726,,,0.5172,POTENTIALLY_EFFECTIVE,[]
run_109,conv_elena_petrova_03,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,4.11,,,0.0,25.94,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_125,conv_elena_petrova_03,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.29,,,0.0,25.89,36.2065,33.961858,,,0.360529,POTENTIALLY_EFFECTIVE,[]
run_141,conv_elena_petrova_03,elena_petrova,,,completed,,,,3.0,7.35,,,0.0,25.89,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_157,conv_elena_petrova_03,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.94,,,0.0,25.95,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_173,conv_elena_petrova_03,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.85,,,0.0,40.73,6.7575,3.147741,,,0.658113,POTENTIALLY_EFFECTIVE,[]
run_189,conv_elena_petrova_03,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.180000000000001,,,0.0,34.08,13.482,8.889965,,,0.515248,POTENTIALLY_EFFECTIVE,[]
run_110,conv_elena_petrova_04,elena_petrova,,,completed,,,,3.0,3.55,,,0.0,26.29,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_126,conv_elena_petrova_04,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.8,,,0.0,26.19,36.13,33.488354,,,0.362138,POTENTIALLY_EFFECTIVE,[]
run_142,conv_elena_petrova_04,elena_petrova,,,completed,,,,3.0,3.6599999999999997,,,0.0,26.19,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_158,conv_elena_petrova_04,elena_petrova,,,completed,,,,3.0,3.8,,,0.0,26.25,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_174,conv_elena_petrova_04,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.96,,,0.0,38.76,6.752,3.355005,,,0.653227,POTENTIALLY_EFFECTIVE,[]
run_190,conv_elena_petrova_04,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,4.569999999999999,,,0.0,36.74,13.543,8.215433,,,0.517064,POTENTIALLY_EFFECTIVE,[]
run_111,conv_elena_petrova_05,elena_petrova,,,completed,,,,3.0,8.1,,,0.0,26.58,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_127,conv_elena_petrova_05,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.8100000000000005,,,0.0,26.49,36.1285,33.096357,,,0.362384,POTENTIALLY_EFFECTIVE,[]
run_143,conv_elena_petrova_05,elena_petrova,,,completed,,,,3.0,3.85,,,0.0,26.49,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_159,conv_elena_petrova_05,elena_petrova,,,completed,,,,3.0,3.93,,,0.0,26.55,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_175,conv_elena_petrova_05,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,5.54,,,0.0,41.32,6.723,3.067643,,,0.661987,POTENTIALLY_EFFECTIVE,[]
run_191,conv_elena_petrova_05,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,6.61,,,0.0,37.03,13.339,8.005536,,,0.525688,POTENTIALLY_EFFECTIVE,[]
run_112,conv_elena_petrova_06,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,4.0,,,0.0,26.88,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_128,conv_elena_petrova_06,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.41,,,0.0,26.78,36.1885,32.78314,,,0.361504,POTENTIALLY_EFFECTIVE,[]
run_144,conv_elena_petrova_06,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.69,,,0.0,26.78,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_160,conv_elena_petrova_06,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.6599999999999997,,,0.0,26.84,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_176,conv_elena_petrova_06,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,5.739999999999999,,,0.0,41.61,6.713,3.033285,,,0.663427,POTENTIALLY_EFFECTIVE,[]
run_192,conv_elena_petrova_06,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.37,,,0.0,35.61,13.463,8.451699,,,0.518456,POTENTIALLY_EFFECTIVE,[]
run_113,conv_elena_petrova_07,elena_petrova,cluster,4bbf2f178daa76f45e11271209212ce17c4a11d3e0ad99c59fa6fee7e844031f,completed,,,,3.0,2.98,,,0.0,24.81,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_129,conv_elena_petrova_07,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.08,,,0.0,24.71,36.238,35.663294,,,0.359098,POTENTIALLY_EFFECTIVE,[]
run_145,conv_elena_petrova_07,elena_petrova,cluster,4bbf2f178daa76f45e11271209212ce17c4a11d3e0ad99c59fa6fee7e844031f,completed,,,,3.0,3.56,,,0.0,24.71,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_161,conv_elena_petrova_07,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.760000000000001,,,0.0,37.13,6.762,3.552922,,,0.648213,POTENTIALLY_EFFECTIVE,[]
run_177,conv_elena_petrova_07,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,5.45,,,0.0,40.19,6.7275,3.18481,,,0.658673,POTENTIALLY_EFFECTIVE,[]
run_193,conv_elena_petrova_07,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,6.260000000000001,,,0.0,37.62,13.374,7.88756,,,0.525232,POTENTIALLY_EFFECTIVE,[]
run_114,conv_elena_petrova_08,elena_petrova,cluster,4bbf2f178daa76f45e11271209212ce17c4a11d3e0ad99c59fa6fee7e844031f,completed,,,,3.0,3.58,,,0.0,25.11,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_130,conv_elena_petrova_08,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,4.91,,,0.0,25.06,36.2635,35.176676,,,0.358889,POTENTIALLY_EFFECTIVE,[]
run_146,conv_elena_petrova_08,elena_petrova,cluster,4bbf2f178daa76f45e11271209212ce17c4a11d3e0ad99c59fa6fee7e844031f,completed,,,,3.0,3.49,,,0.0,25.01,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_162,conv_elena_petrova_08,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,5.15,,,0.0,35.7,6.7425,3.721639,,,0.6457,POTENTIALLY_EFFECTIVE,[]
run_178,conv_elena_petrova_08,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.33,,,0.0,42.2,6.7835,3.018661,,,0.6603,POTENTIALLY_EFFECTIVE,[]
run_194,conv_elena_petrova_08,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,6.16,,,0.0,35.61,13.384,8.396237,,,0.521616,POTENTIALLY_EFFECTIVE,[]
run_115,conv_elena_petrova_09,elena_petrova,,,completed,,,,3.0,4.04,,,0.0,25.4,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_131,conv_elena_petrova_09,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,9.54,,,0.0,25.35,35.569,34.077909,,,0.371727,POTENTIALLY_EFFECTIVE,[]
run_147,conv_elena_petrova_09,elena_petrova,,,completed,,,,3.0,3.7800000000000002,,,0.0,25.3,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_163,conv_elena_petrova_09,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.33,,,0.0,37.72,6.7835,3.495957,,,0.648353,POTENTIALLY_EFFECTIVE,[]
run_179,conv_elena_petrova_09,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.8,,,0.0,40.23,6.76,3.200845,,,0.656613,POTENTIALLY_EFFECTIVE,[]
run_195,conv_elena_petrova_09,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.63,,,0.0,38.22,13.437,7.789246,,,0.523672,POTENTIALLY_EFFECTIVE,[]
run_116,conv_elena_petrova_10,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.74,,,0.0,25.7,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_132,conv_elena_petrova_10,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.63,,,0.0,25.65,36.1555,34.239279,,,0.361282,POTENTIALLY_EFFECTIVE,[]
run_148,conv_elena_petrova_10,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.4099999999999997,,,0.0,25.61,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_164,conv_elena_petrova_10,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,5.28,,,0.0,35.75,6.736,3.71049,,,0.646267,POTENTIALLY_EFFECTIVE,[]
run_180,conv_elena_petrova_10,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.9399999999999995,,,0.0,42.79,6.753,2.945431,,,0.663907,POTENTIALLY_EFFECTIVE,[]
run_196,conv_elena_petrova_10,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.7,,,0.0,38.51,13.43,7.718515,,,0.524416,POTENTIALLY_EFFECTIVE,[]
run_117,conv_elena_petrova_11,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.5900000000000003,,,0.0,25.99,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_133,conv_elena_petrova_11,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.930000000000001,,,0.0,25.94,36.1105,33.801947,,,0.362311,POTENTIALLY_EFFECTIVE,[]
run_149,conv_elena_petrova_11,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.8800000000000003,,,0.0,25.9,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_165,conv_elena_petrova_11,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.59,,,0.0,38.31,6.7705,3.418233,,,0.650793,POTENTIALLY_EFFECTIVE,[]
run_181,conv_elena_petrova_11,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.54,,,0.0,34.03,13.446,8.878049,,,0.516608,POTENTIALLY_EFFECTIVE,[]
run_197,conv_elena_petrova_11,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.62,,,0.0,37.08,13.438,8.06014,,,0.521808,POTENTIALLY_EFFECTIVE,[]
run_118,conv_elena_petrova_12,elena_petrova,,,completed,,,,3.0,3.49,,,0.0,26.29,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_134,conv_elena_petrova_12,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.1899999999999995,,,0.0,26.24,36.2215,33.509813,,,0.360511,POTENTIALLY_EFFECTIVE,[]
run_150,conv_elena_petrova_12,elena_petrova,,,completed,,,,3.0,3.75,,,0.0,26.25,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_166,conv_elena_petrova_12,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.16,,,0.0,38.61,6.792,3.397824,,,0.65016,POTENTIALLY_EFFECTIVE,[]
run_182,conv_elena_petrova_12,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,4.39,,,0.0,32.6,13.561,9.39954,,,0.50972,POTENTIALLY_EFFECTIVE,[]
run_198,conv_elena_petrova_12,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.1,,,0.0,39.1,13.49,7.62532,,,0.52296,POTENTIALLY_EFFECTIVE,[]
run_119,conv_elena_petrova_13,elena_petrova,,,completed,,,,3.0,4.11,,,0.0,26.58,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_135,conv_elena_petrova_13,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.87,,,0.0,26.54,36.1195,33.023644,,,0.362584,POTENTIALLY_EFFECTIVE,[]
run_151,conv_elena_petrova_13,elena_petrova,,,completed,,,,3.0,8.639999999999999,,,0.0,26.55,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_167,conv_elena_petrova_13,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,5.069999999999999,,,0.0,37.18,6.7465,3.536377,,,0.64938,POTENTIALLY_EFFECTIVE,[]
run_183,conv_elena_petrova_13,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,4.34,,,0.0,34.62,13.566,8.79636,,,0.512752,POTENTIALLY_EFFECTIVE,[]
run_199,conv_elena_petrova_13,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.53,,,0.0,37.08,13.447,8.066208,,,0.521448,POTENTIALLY_EFFECTIVE,[]
run_120,conv_elena_petrova_14,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,3.89,,,0.0,26.88,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_136,conv_elena_petrova_14,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.989999999999999,,,0.0,26.83,36.1015,32.639117,,,0.363122,POTENTIALLY_EFFECTIVE,[]
run_152,conv_elena_petrova_14,elena_petrova,cluster,ef929cde84c69d4c87c1ede855119db14b99ad87292aacce89b42317c2c08739,completed,,,,3.0,4.13,,,0.0,26.84,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_168,conv_elena_petrova_14,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.19,,,0.0,39.2,6.7905,3.330676,,,0.651833,POTENTIALLY_EFFECTIVE,[]
run_184,conv_elena_petrova_14,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,4.86,,,0.0,32.6,13.514,9.363497,,,0.5116,POTENTIALLY_EFFECTIVE,[]
run_200,conv_elena_petrova_14,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.930000000000001,,,0.0,39.69,13.407,7.444822,,,0.527224,POTENTIALLY_EFFECTIVE,[]
run_121,conv_elena_petrova_15,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,9.95,,,0.0,24.71,35.5075,34.924221,,,0.37238,POTENTIALLY_EFFECTIVE,[]
run_137,conv_elena_petrova_15,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,4.86,,,0.0,24.76,36.271,35.622577,,,0.358535,POTENTIALLY_EFFECTIVE,[]
run_153,conv_elena_petrova_15,elena_petrova,cluster,4bbf2f178daa76f45e11271209212ce17c4a11d3e0ad99c59fa6fee7e844031f,completed,,,,3.0,3.49,,,0.0,24.77,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_169,conv_elena_petrova_15,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,4.9399999999999995,,,0.0,37.23,6.753,3.534649,,,0.64908,POTENTIALLY_EFFECTIVE,[]
run_185,conv_elena_petrova_15,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.02,,,0.0,35.21,13.498,8.583925,,,0.516416,POTENTIALLY_EFFECTIVE,[]
run_122,conv_elena_petrova_16,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.4399999999999995,,,0.0,25.01,36.184,35.169532,,,0.360298,POTENTIALLY_EFFECTIVE,[]
run_138,conv_elena_petrova_16,elena_petrova,known_use_case,crm_client_excel_report,completed,30.0,55.0,120.0,3.0,5.29,,,0.0,25.06,36.2065,35.119812,,,0.359925,POTENTIALLY_EFFECTIVE,[]
run_154,conv_elena_petrova_16,elena_petrova,cluster,4bbf2f178daa76f45e11271209212ce17c4a11d3e0ad99c59fa6fee7e844031f,completed,,,,3.0,3.55,,,0.0,25.07,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_170,conv_elena_petrova_16,elena_petrova,known_use_case,pre_review_employee_note,completed,8.0,15.0,35.0,3.0,5.3100000000000005,,,0.0,39.84,6.7345,3.225966,,,0.657273,POTENTIALLY_EFFECTIVE,[]
run_186,conv_elena_petrova_16,elena_petrova,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,5.34,,,0.0,35.51,13.466,8.480428,,,0.518176,POTENTIALLY_EFFECTIVE,[]
run_555,conv_igor_fedorov_01,igor_fedorov,,,completed,,,,3.0,9.2,,,0.0,125.86,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_562,conv_igor_fedorov_01,igor_fedorov,,,completed,,,,3.0,7.89,,,0.0,126.25,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_569,conv_igor_fedorov_01,igor_fedorov,known_use_case,daily_email_digest,completed,25.0,45.0,90.0,3.0,7.27,,,0.0,126.79,33.273,5.560651,,,0.373302,POTENTIALLY_EFFECTIVE,[]
run_576,conv_igor_fedorov_01,igor_fedorov,known_use_case,daily_email_digest,completed,25.0,45.0,90.0,3.0,10.2,,,0.0,131.17,32.98,5.285736,,,0.383707,POTENTIALLY_EFFECTIVE,[]
run_583,conv_igor_fedorov_01,igor_fedorov,known_use_case,email_to_project_ticket,completed,15.0,30.0,75.0,3.0,9.6,,,0.0,117.15,16.04,2.422962,,,0.621533,POTENTIALLY_EFFECTIVE,[]
run_590,conv_igor_fedorov_01,igor_fedorov,known_use_case,isup_ticket_create_edit,completed,12.0,25.0,60.0,3.0,9.07,,,0.0,136.95,13.093,1.390106,,,0.6954,POTENTIALLY_EFFECTIVE,[]
run_556,conv_igor_fedorov_02,igor_fedorov,,,completed,,,,3.0,8.32,,,0.0,126.15,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_563,conv_igor_fedorov_02,igor_fedorov,,,completed,,,,3.0,10.16,,,0.0,112.12,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_570,conv_igor_fedorov_02,igor_fedorov,known_use_case,daily_email_digest,completed,25.0,45.0,90.0,3.0,9.41,,,0.0,129.4,33.059,5.386978,,,0.380378,POTENTIALLY_EFFECTIVE,[]
run_577,conv_igor_fedorov_02,igor_fedorov,known_use_case,email_to_project_ticket,completed,15.0,30.0,75.0,3.0,8.07,,,0.0,129.75,16.193,2.120039,,,0.633233,POTENTIALLY_EFFECTIVE,[]
run_584,conv_igor_fedorov_02,igor_fedorov,known_use_case,daily_email_digest,completed,25.0,45.0,90.0,3.0,8.35,,,0.0,131.28,33.165,5.315699,,,0.379693,POTENTIALLY_EFFECTIVE,[]
run_591,conv_igor_fedorov_02,igor_fedorov,,,completed,,,,3.0,15.67,,,0.0,137.24,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
run_557,conv_igor_fedorov_03,igor_fedorov,,,completed,,,,3.0,9.84,,,0.0,124.72,,,,,,INSUFFICIENT_EVIDENCE,"[""economic_passport""]"
